Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4622524053,FRR4801,NY,PAS,07/26/2016,36,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,1159A,,QN,,,WB QUEENS BLVD @ 36T,H ST,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1414764820,HZN1021,PA,PAS,9/11/2016,46,SDN,NISSA,P,25800,15820,15720,20160531,40,40,40,952829,40,0,0445P,,BX,F,499,E 138TH ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1416550902,DRE6481,NY,PAS,10/13/2016,46,SUBN,DODGE,P,59520,27120,34620,0,48,48,48,907717,48,0,1107A,,BX,F,2245,PROSPECT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,MR,0,0,-,0,,,,,
8262523660,CLD5982,NY,PAS,9/9/2016,19,4DSD,HYUND,T,13990,44490,12690,20170501,104,104,104,363506,T402,P,0323P,,Q,F,59-64,67th Ave,,0,408,c3,,YYYYYYY,,,GY,,2014,,0,D 42,19-No Stand (bus stop),,,
8068584365,548KFN,OK,PAS,09/18/2016,19,4DSD,HYUND,T,13610,0,0,20160688,26,26,26,355134,T103,B,0112P,,NY,I,E,Broadway,15ft S/of W 131st St,0,408,c3,,YYYYYYY,,,OTHER,,0,,0,29 7,19-No Stand (bus stop),,,
8277045803,63908MA,NY,COM,10/18/2016,38,DELV,ISUZU,T,32900,14590,12710,20180228,5,5,5,362224,T105,D,0141P,,NY,F,127A,Walker St,,0,408,h1,,Y,0800A,0700P,WH,,2016,,0,40,38-Failure to Display Muni Rec,,,
8026710502,CJS4778,NY,PAS,08/31/2016,70,SUBN,MAZDA,T,36390,13440,13690,20160806,112,112,112,363492,T402,G,0524P,,Q,O,65-20,Booth St,,0,408,j3,,YYYYYYY,,,BK,,2008,,0,03 4,70A-Reg. Sticker Expired (NYS),,,
8101523728,AR652A,NJ,PAS,08/22/2016,14,VAN,INTER,T,18150,27790,24890,88888888,18,18,18,330924,T106,C,1057A,,NY,O,110,E 58th St,,0,408,c,,YYYYYYY,,,GREEN,,0,,0,SI 9,14-No Standing,,,
1414694210,BC43502,NY,TRL,11/4/2016,66,TRAI,,S,78570,26340,12550,20161288,41,41,0,0,0PIU,0,0906A,,BX,O,675,WORTHEN STREET,,0,408,K5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
8264025560,GRP2322,NY,PAS,8/3/2016,71,PICK,DODGE,T,51090,26890,26940,20180630,105,105,105,364016,T402,E,0201P,,Q,O,221-19,Jamaica Ave,,0,408,j6,,YYYYYYY,,,BK,,2014,,0,20 4,71A-Insp Sticker Expired (NYS),,,
1413420576,93843,MA,IRP,12/1/2016,1,BUS,VAN,P,11610,40404,40404,20170630,5,5,406,925923,406,0,0443P,,,F,,ALLEN ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
7498784762,FSY7636,NY,PAS,10/10/2016,37,SUBN,TOYOT,T,27750,41420,23920,20180109,52,52,52,358951,T201,L,1256P,1246P,BX,F,355,E 204th St,,0,408,h1,,Y,0830A,0700P,GY,,2012,207-3062,0,31 2,37-Expired Muni Meter,,,
8204023157,T671428C,NY,OMT,08/15/2016,40,4DSD,TOYOT,T,8290,6740,7040,20170228,114,114,114,355544,T401,M,0700A,,Q,F,21-15,33rd Ave,,0,408,e2,,YYYYYYY,,,BK,,2015,,4,F 41,40-Fire Hydrant,,,
1412317617,AH11315,AZ,PAS,9/1/2016,78,VAN,GMC,P,36050,11710,13610,0,26,26,26,959363,26,0,0424A,,NY,O,524,W 114 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
7752392212,GZY9548,NY,PAS,11/29/2016,14,SUBN,CHEVR,T,67730,14380,39740,20170802,62,62,62,361382,T302,C,1029A,,K,F,1601,Ocean Pky,,0,408,c,,YYYYYYY,,,GY,,2005,,0,03 3,14-No Standing,,,
7598060710,W65EKG,NJ,PAS,12/28/2016,31,SUBN,CHEVR,T,34550,10510,13610,88888888,14,14,14,351256,T108,H,0336P,,NY,F,108,W 39th St,,0,408,l3,,YYYYY,0600A,0700P,BLUE,,0,,0,01 8,31-No Stand (Com. Mtr. Zone),,,
1408959847,36998BB,NY,OMR,08/17/2016,78,BUS,FRUEH,P,0,0,0,20170228,122,122,122,921823,122,0,1040P,,R,O,,W/O FATHER CAPODANO,S/O SAND,0,408,M5,,YYYYYYY,0900P,0500A,BLUE,0,2002,-,0,,,,,
8048697397,AF37508,PA,PAS,10/25/2016,47,DELV,FRUEH,T,10210,17470,17490,20170588,13,13,13,347687,T506,B,0842A,,NY,F,329,3rd Ave,,0,408,l2,,Y,0700A,0700P,WHITE,,0,,0,15 6,47-Double PKG-Midtown,,,
7698394463,VNL5332,VA,PAS,07/24/2016,20,4DSD,HYUND,T,5580,43130,5080,20170488,78,78,78,362191,T302,P,0116P,,K,O,276,5th Ave,,0,408,d,,YYYYYYY,,,WHITE,,0,,0,56 3,20A-No Parking (Non-COM),,,
1415474140,86188JZ,NY,PAS,10/10/2016,40,VAN,FORD,P,6530,5580,5680,20170731,78,78,78,939461,78,0,0926A,,K,F,283,14 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
8284034803,62194MJ,NY,COM,11/22/2016,37,SUBN,FORD,T,13610,37030,37050,20180619,33,33,33,356491,T103,K,0245P,0226P,NY,F,3901,Broadway,,0,408,h1,,Y,0800A,0700P,BL,,1999,123-8224,0,01 7,37-Expired Muni Meter,,,
1415823911,GWE3577,NY,PAS,09/30/2016,46,SDN,BMW,P,24890,18530,18550,20170225,19,19,19,924434,19,0,0649A,,NY,F,1107,LEXINGTON AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
7048320138,90130MC,NY,COM,11/29/2016,20,VAN,FORD,T,16150,30790,29290,20170831,5,5,5,362543,T101,A,0846A,0810A,NY,F,76,Crosby St,,20161129,408,d,,YYYYY,0800A,0600P,WH,,2013,,0,03 1,20-No Parking (Com Plate),,,
7645586370,T644445C,NY,OMT,12/6/2016,21,SUBN,CHEVR,T,12740,97414,10440,20170131,108,108,108,355544,T401,M,1109A,,Q,O,46-10,61st St,,0,408,d1,,Y,1100A,1230A,BK,,2013,,0,W 41,21-No Parking (street clean),,,
8471900622,DAZ4147,NY,PAS,09/16/2016,14,SUBN,MERCU,T,54320,21370,21420,20180324,113,113,113,363546,T402,R,0238P,,Q,O,121-16,Lucas St,,0,408,c,,YYYYYYY,0700A,0400P,BL,,2002,,0,R 42,14-No Standing,,,
7073898409,55028MB,NY,COM,11/14/2016,48,VAN,WORKH,T,30190,28390,37690,88888888,34,34,34,362218,T103,I,1146A,,NY,F,128,Seaman Ave,,0,408,e9,,,,,BROWN,,2011,,0,26 7,48-Bike Lane,,,
8372507399,GLL0887,PA,PAS,07/26/2016,46,4DSD,TOYOT,T,19160,0,0,20160688,106,106,106,361836,T402,Y,0244P,,Q,I,E,99th Pl,10ft S/of Hawtree St,0,408,f1,,,,,GREY,,0,,0,J 42,46A-Double Parking (Non-COM),,,
1411597631,AT109K,NJ,PAS,08/23/2016,98,DELV,FREIH,P,8580,5280,5430,0,72,72,72,959466,72,0,1046P,,K,,,R/O 313 40 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8295015199,GBM6864,NY,PAS,08/13/2016,74,4DSD,NISSA,T,17080,19030,15780,20160903,62,62,62,330578,T302,U,0950A,,K,F,134,Bay 40th St,,0,408,j2,,,,,GY,,2013,,0,W 32,74B-Covered Plate,,,
8445509366,GTJ3001,NY,PAS,9/8/2016,17,PICK,DODGE,T,24050,0,0,20160930,1,1,1,356563,T105,H,0224P,,NY,I,N,John St,35ft W/of Water St,0,408,c4,,YYYYY,0700A,0600P,BK,,2003,,0,24,17-No Stand (exc auth veh),,,
8437529980,GZJ9098,NY,PAS,12/18/2016,71,4DSD,FORD,T,24590,200,37470,20170702,34,34,34,356214,T103,CC,1026A,,NY,F,90,Laurel Hill Ter,,0,408,j6,,YYYYYYY,,,BK,,2016,,0,J 77,71A-Insp Sticker Expired (NYS),,,
7372239540,T610741C,NY,OMT,9/9/2016,21,4DSD,LINCO,T,64830,14230,54050,20170331,63,63,63,341913,T302,Y,1126A,,K,O,2170,New York Ave,,0,408,d1,,Y,1100A,1230A,BK,,2007,,0,C 32,21-No Parking (street clean),,,
1417528977,570GHF,NJ,PAS,11/29/2016,14,SDN,BMW,S,73720,26670,26700,0,42,42,0,847043,BX03,0,0805A,,BX,F,1188,WEBSTER AVE,,0,408,J2,,YYYYYBB,0800A,0400P,GREEN,0,0,-,0,,,,,
8449003647,FXD9607,NY,PAS,9/8/2016,38,4DSD,SAAB,T,8140,6590,42490,20180220,114,114,114,363536,T401,J,0154P,,Q,F,21-Nov,31st St,,0,408,h1,,Y,0800A,0700P,BK,,2006,,0,35 4,38-Failure to Display Muni Rec,,,
8131001477,HHC3433,NY,PAS,11/7/2016,24,4DSD,HYUND,T,26100,52120,20720,20180627,40,40,40,363938,T201,A,1212P,,BX,O,287,E 148th St,,0,408,d5,,YYYYYYY,0700A,0400P,GR,,2004,,0,09 2,24-No Parking (exc auth veh),,,
8449001559,GFW3563,NY,PAS,08/25/2016,21,SUBN,NISSA,T,48390,37190,43890,20170201,110,110,110,356966,T401,P,0942A,,Q,O,41-18,Hampton St,,0,408,d1,,Y,0930A,1100A,GY,,2009,,0,51-A,21-No Parking (street clean),,,
8352530150,DLM5431,NY,PAS,11/25/2016,71,2DSD,ME/BE,T,32930,35130,35180,20171113,70,70,70,362176,T302,E,1116A,,K,F,808,Ditmas Ave,,0,408,j6,,YYYYYYY,,,GR,,2002,,0,40 3,71A-Insp Sticker Expired (NYS),,,
1416911133,GZJ6847,NY,PAS,11/23/2016,14,SDN,BUICK,P,17030,12310,12410,20170728,9,9,9,951378,9,0,1250A,,NY,F,290,E 2 ST,,0,408,E3,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,
7992736692,81567MH,NY,COM,07/30/2016,46,VAN,GMC,T,31190,37270,37290,20180630,33,33,33,363068,T103,C,0908A,1200P,NY,F,1331,St Nicholas Ave,,0,408,F1,,,,,YW,,2012,,0,01 7,46B-Double Parking (Com-100Ft),,,
5094154953,T708684C,NY,OMT,11/2/2016,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0103A,,QN,,,WHITESTONE EXPWY SVC,RD (N/B) @ 20TH AVE,0,1111,D,T,,,,GY,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
8273560247,DLJ5522,NY,PAS,12/2/2016,21,4DSD,TOYOT,T,66030,34130,73650,20171229,94,94,94,356501,T301,E,0943A,,K,F,200,N 4th St,,0,408,d1,,Y,0900A,1030A,GY,,2005,,0,17 3,21-No Parking (street clean),,,
8475510589,T715086C,NY,OMT,12/7/2016,14,4DSD,TOYOT,T,61090,59590,54580,88888888,109,109,109,356318,T401,J,0356P,,Q,F,135-43,Roosevelt Ave,,0,408,c,,YYYYYYY,,,GREEN,,0,,0,11-A,14-No Standing,,,
8264041516,HLE2560,NY,OMS,11/1/2016,46,SUBN,HYUND,T,59990,17590,49690,20170930,107,107,107,364016,T402,E,0349P,,Q,F,139-23,Queens Blvd,,0,408,f1,,,,,BK,,2017,,0,11 4,46A-Double Parking (Non-COM),,,
8237019921,HFY3898,NY,PAS,9/9/2016,21,4DSD,NISSA,T,20640,15940,16040,20180417,112,112,112,364002,T402,D,0951A,,Q,F,76-13,113th St,,0,408,d1,,Y,0830A,1000A,RD,,2014,,0,07 4,21-No Parking (street clean),,,
8221025483,GPJ1978,NY,PAS,09/17/2016,38,4DSD,HONDA,T,39595,9590,61390,20180407,109,109,109,359604,T401,C,0813A,,Q,F,41-52,College Point Blvd,,0,408,h1,,Y,0800A,0700P,WH,,2014,,0,50-A,38-Failure to Display Muni Rec,,,
4006736265,P43FRF,NJ,PAS,12/1/2016,5,WAGO,FORD,V,0,0,0,0,,0,0,0,,,1130A,,MN,,,EB 125TH ST @ 5TH AV,E,0,1111,C,T,,,,BK,,2011,,0,,BUS LANE VIOLATION,,,
1415146512,8BP4847,MD,PAS,11/14/2016,21,SDN,CHRYS,S,12130,68930,31830,0,77,77,0,687742,KN08,0,1137A,,K,F,108,ALBANY AVE,,0,408,D1,,YBBYBBB,1130A,0100P,WHITE,0,0,-,0,,,,,
1411683626,HGT6521,NY,PAS,9/1/2016,14,SDN,HONDA,P,0,0,0,20180418,69,69,69,936238,69,0,0935A,,K,,,C/O FOSTER AVE,S/W E 96 ST,0,408,E5,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
8396505147,FYS8787,NY,PAS,09/29/2016,16,4DSD,TOYOT,T,9730,5580,5680,20180520,72,72,72,362519,T302,H,0514P,,K,F,571,63rd St,,0,408,k2,,YYYYY,0800A,0600P,GREY,,2012,,0,49 3,16A-No Std (Com Veh) Non-COM,,,
8033745009,ATT0698,WA,PAS,11/10/2016,21,2DSD,MINI,T,35250,15710,11710,20160088,20,20,20,363543,T103,E,0946A,,NY,F,137,W 74th St,,0,408,d1,,Y  Y,0900A,1030A,GREY,,0,,0,CC5,21-No Parking (street clean),,,
4625371922,99594ME,NY,COM,10/19/2016,36,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0832A,,BK,,,SB CROPSEY AVE @ BAY,35TH ST,0,1180,B,T,,,,OR,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4623160336,HFV2889,NY,PAS,9/9/2016,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1040A,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8033292015,39730ME,NY,COM,07/26/2016,38,PICK,GMC,T,17190,10350,10210,20180131,6,6,6,363555,T105,C,0257P,,NY,F,86,E 10th St,,0,408,h1,,Y,0900A,0700P,WH,,2008,,0,57,38-Failure to Display Muni Rec,,,
8341028724,19622JT,NY,COM,08/29/2016,14,DELV,FRUEH,T,68930,27530,29830,88888888,84,84,84,356519,T301,D,0215P,,K,O,195,Pacific St,,0,408,c,,YYYYYYY,,,BROWN,,2005,,0,07 3,14-No Standing,,,
8364032628,HDC6829,NY,PAS,11/29/2016,21,4DSD,FORD,T,37330,41730,40230,20171228,63,63,63,355542,T302,Q,1224P,,K,F,651,E 57th St,,0,408,d1,,Y,1130A,0100P,GY,,2002,,0,C 32,21-No Parking (street clean),,,
7073890939,2431509,IN,PAS,10/14/2016,40,TRLR,FRUEH,T,13610,16910,16210,20160088,34,34,34,362218,T103,I,0102P,,NY,F,4790,Broadway,,0,408,e2,,YYYYYYY,,,WHITE,,0,,0,22 7,40-Fire Hydrant,,,
1413485224,89986,NY,COM,07/29/2016,46,SDN,,P,54050,35330,35380,0,61,61,961,948178,961,0,0443P,,K,F,1208,KINGS HIGHWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
4623473004,GJH2796,NY,PAS,09/16/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0334P,,QN,,,SB PARSONS BV 72 AV,- 78 RD,0,1180,B,T,,,,BK,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8068599393,HKB1176,NY,PAS,10/28/2016,21,4DSD,JAGUA,T,36810,11710,13610,20180811,30,30,30,355134,T103,B,0823A,,NY,O,515,W 152nd St,,0,408,d1,,Y  Y,0800A,0930A,BL,,2002,,0,CCC,21-No Parking (street clean),,,
1415187125,5HV369,MA,PAS,12/1/2016,21,SDN,NISSA,S,36180,40230,44430,0,67,67,0,528610,KN17,0,1145A,,K,F,648,E 31 STREET,,0,408,D1,,YBBYBBB,1100A,1230P,BLACK,0,0,-,0,,,,,
7694744340,GDR3369,NY,PAS,12/18/2016,20,SUBN,HONDA,T,35430,76330,77030,20181122,61,61,61,363547,T302,H,0157P,,K,O,2646,E 14th St,,0,408,d,,YYYYYYY,,,GREY,,2013,,0,46 3,20A-No Parking (Non-COM),,,
7035449360,GRE3141,NY,PAS,7/5/2016,70,SUBN,BMW,T,49020,73420,76950,20160625,43,43,43,358568,T202,B,1021A,,BX,F,1117,Manor Ave,,0,408,j3,,YYYYYYY,,,BL,,2014,,0,03 2,70A-Reg. Sticker Expired (NYS),,,
4006364428,T664698C,NY,OMT,09/14/2016,5,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0145P,,MN,,,EB 125TH ST @ PARK A,VE,0,1111,C,T,,,,GR,,2011,,0,,BUS LANE VIOLATION,,,
8045699139,GWG7920,NY,PAS,12/10/2016,20,4DSD,HONDA,T,24040,18140,51090,20170528,103,103,103,363071,T402,H,0522P,,Q,F,90-40,160th St,,0,408,d,,YYYYYYY,,,GY,,2004,,0,17 4,20A-No Parking (Non-COM),,,
7513562751,HGZ9663,NY,PAS,12/22/2016,68,4DSD,HONDA,T,77530,63030,93230,20180524,79,79,79,358147,T301,L,0712A,,K,F,165,Skillman St,,0,408,a1,,,,,BK,,2014,,0,Q 31,68-Not Pkg. Comp. w Psted Sign,,,
7073903491,HBN4749,NY,PAS,12/9/2016,71,SUBN,FORD,T,37350,13610,21190,20171111,34,34,34,362218,T103,I,1200P,,NY,O,700,W 180th St,,0,408,j6,,YYYYYYY,,,RD,,2011,,0,26 7,71A-Insp Sticker Expired (NYS),,,
4625372665,GZP4178,NY,PAS,10/19/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0837A,,QN,,,SB 164TH ST @ JEWEL,AVE,0,1180,B,T,,,,RD,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8341045473,GAR3643,NY,PAS,10/19/2016,40,SUBN,NISSA,T,60230,0,0,20161105,83,83,83,358241,T802,A,0323A,,K,I,W,Menahan St,45ft N/of Bushwick A,0,408,e2,,YYYYYYY,,,GY,,2004,,5,W 31,40-Fire Hydrant,,,
8356005863,XCSJ61,NJ,PAS,7/7/2016,69,VAN,FORD,T,34650,10410,10510,88880088,14,14,14,355437,T106,I,0545P,,NY,F,28,W 44th St,,0,408,h1,,YYYYY,0700A,0600P,BLUE,,0,,0,119,69-Failure to Disp Muni Recpt,,,
8237020790,EPZ8809,NY,PAS,09/15/2016,21,SUBN,CHEVR,T,51090,19940,20090,20170414,102,102,102,364002,T402,D,0737A,,Q,F,106-15,Jamaica Ave,,0,408,d1,,Y,0730A,0800A,GR,,0,,0,34 4,21-No Parking (street clean),,,
8081045806,HDZ9770,NY,PAS,08/18/2016,40,SUBN,LEXUS,T,44890,13310,33890,20180105,6,6,6,345454,T800,A2,0918P,,NY,F,542,Laguardia Pl,,0,408,e2,,YYYYYYY,,,GY,,2016,,4,F 77,40-Fire Hydrant,,,
7189101512,GJS6324,NY,PAS,11/18/2016,21,SUBN,NISSA,T,0,0,0,20171010,52,52,52,361369,T201,X,1138A,,BX,I,E,Goulden Ave,300ft N/of W 205th S,0,408,d1,,Y  Y,1130A,0100P,RD,,2009,,0,26 2,21-No Parking (street clean),,,
7768179201,FXM9491,NY,PAS,8/1/2016,38,4DSD,NISSA,T,14230,35630,15920,20180227,70,70,70,363988,T302,E,1211P,,K,F,1805,Avenue M,,0,408,h1,,YYYYY,0800A,0700P,BLACK,,2015,,0,02 3,38-Failure to Display Muni Rec,,,
4627303361,DAMZ96,FL,PAS,11/23/2016,36,4D,ME/BE,V,0,0,0,0,,0,0,0,,,1012A,,BK,,,WB SHORE BV. PEMBRKE,ST - IRWIN ST,0,1180,B,T,,,,BLK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8202541130,BEE9129,NY,PAS,11/4/2016,21,4DSD,HYUND,T,38390,43890,67690,20180130,110,110,110,363032,T401,Q,1136A,,Q,F,40-42,Case St,,0,408,d1,,Y,1130A,0100P,WH,,2015,,0,15 4,21-No Parking (street clean),,,
4626085430,FYF4301,NY,PAS,10/31/2016,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1034A,,BK,,,WB FLATLANDS AVE @ E,100 ST,0,1180,B,T,,,,BL,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8179044427,70752MH,NY,COM,11/16/2016,38,DELV,ISUZU,T,5780,9480,9530,20171031,72,72,72,363061,T302,K,0308P,,K,F,5822,7th Ave,,0,408,h1,,Y,0800A,0700P,WH,,2016,,0,43 3,38-Failure to Display Muni Rec,,,
8168532041,HKN9685,NY,PAS,12/28/2016,38,SUBN,JEEP,T,72630,93730,72430,20180801,78,78,78,354085,T302,A,1007A,,K,F,252,Prospect Park West,,0,408,h1,,Y,0900A,0700P,BL,,2016,,0,59 3,38-Failure to Display Muni Rec,,,
8487357209,DBB4827,NY,PAS,12/15/2016,21,SUBN,HONDA,T,23190,54102,9540,20181201,109,109,109,363928,T401,C,1106A,,Q,O,40-29,149th St,,0,408,d1,,Y,1100A,1230A,BL,,2002,,0,06 4,21-No Parking (street clean),,,
7548777139,CAMLEON,VA,PAS,09/19/2016,20,4DSD,NISSA,T,58730,59530,42730,20161088,79,79,79,363482,T301,S,0832A,,K,F,956,Marcy Ave,,0,408,d,,YYYYYYY,,,GREY,,0,,0,09 3,20A-No Parking (Non-COM),,,
8008613464,GVB3496,NY,PAS,09/23/2016,68,SUBN,BMW,T,40930,24730,81430,20161028,77,77,77,361813,T301,S,0345P,,K,F,369,Flatbush Ave,,0,408,a1,,,,,GY,,2011,,0,19 3,68-Not Pkg. Comp. w Psted Sign,,,
1411600204,AXV2241,NY,PAS,09/25/2016,51,SUBN,FORD,P,8430,5430,5580,20170830,72,72,72,945563,72,0,1250P,,K,F,461,37TH ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
4622801140,EHM9665,NY,PAS,8/9/2016,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,0951A,,BK,,,EB 65TH ST @ 16TH AV,E,0,1180,B,T,,,,WH,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8270089102,HKV5886,NY,PAS,11/19/2016,14,SUBN,FORD,T,31430,0,0,20180831,68,68,68,352979,T302,Q,0622A,,K,I,N,Dahlgren pl,30ft E/of 86th St,0,408,c,,Y     Y,,,BK,,2016,,0,E 32,14-No Standing,,,
8419502339,8120CX,CT,COM,08/30/2016,69,VAN,CHEVR,T,24890,17610,17630,88880088,14,14,14,363941,T102,K,0319P,,NY,F,184,Lexington Ave,,0,408,h1,,YYYYY,0100P,0700P,WHITE,,0,,0,19 6,69-Failure to Disp Muni Recpt,,,
1415192650,069XFI,CO,PAS,12/9/2016,21,SDN,NISSA,S,26130,18830,83730,0,73,73,0,533758,KN16,0,0843A,,K,F,195,CHRISTOPHER AVE,,0,408,D1,,BYBBYBB,0830A,1000A,BLACK,0,0,-,0,,,,,
7778759123,GBU4272,NY,PAS,10/14/2016,70,4DSD,BMW,T,27270,41320,12520,20161011,48,48,48,363109,T201,P,0517P,,BX,F,626,E 187th St,,0,408,j3,,YYYYYYY,,,BK,,2016,,0,34 2,70A-Reg. Sticker Expired (NYS),,,
7957322323,93504MB,NY,COM,7/7/2016,19,VAN,WORKH,T,17450,48200,22550,88888888,120,120,120,362567,T303,E,0354P,,R,F,146,Bay St,,0,408,c3,,YYYYYYY,,,BROWN,,2011,,0,01-P,19-No Stand (bus stop),,,
4624940696,EPD5757,NY,PAS,10/14/2016,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,1006A,,QN,,,WB THOMSN AVE. 32 PL,#NAME?,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5093114110,N14GLP,NJ,PAS,08/25/2016,7,WAGO,FORD,V,0,0,0,0,,0,0,0,,,1124A,,ST,,,SB RICHMOND AVE @ AR,THUR KILL RD,0,1111,D,T,,,,GY,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
8438510255,EXC8112,NY,PAS,9/4/2016,71,4DSD,TOYOT,T,35790,13610,44990,20180204,24,24,24,361022,T103,H,1022A,,NY,O,229,W 101st St,,0,408,j6,,YYYYYYY,,,GY,,2004,,0,17 7,71A-Insp Sticker Expired (NYS),,,
8471915194,ENJ8319,NY,PAS,12/7/2016,19,4DSD,HYUND,T,24240,16840,47390,20181211,107,107,107,363546,T402,R,0340P,,Q,O,82-57,164th St,,0,408,c3,,YYYYYYY,,,BLACK,,2006,,0,CC1,19-No Stand (bus stop),,,
7657901718,C082618,CT,COM,10/28/2016,37,DELV,FORD,T,10610,36130,36150,20160088,28,28,28,363940,T103,E,0413P,0100P,NY,F,1964,7th Ave,,20161028,408,h1,,Y,0900A,0700P,WHITE,,0,150-3055,0,38 7,37-Expired Muni Meter,,,
7661474207,HJF6908,NY,OMS,10/14/2016,40,4DSD,CHEVR,T,36230,10610,10810,20170930,28,28,28,345560,T103,A,0839A,,NY,F,232,W 123rd St,,0,408,e2,,YYYYYYY,,,GY,,2017,,5,L 77,40-Fire Hydrant,,,
8345007946,VPM195,NY,PAS,7/7/2016,38,SUBN,ME/BE,T,15710,35270,35290,20170129,20,20,20,361037,T103,R,0247P,,NY,F,324,Columbus Ave,,0,408,h1,,YYYYY,1000A,0700P,GY,,2003,,0,35 7,38-Failure to Display Muni Rec,,,
7985080739,HFT6086,NY,PAS,10/20/2016,17,SUBN,NISSA,T,10410,18410,18430,20180430,19,19,19,363486,Manh,R,0336P,,NY,F,905,5th Ave,,0,408,c4,,YYYYYYY,,,BK,,2016,,0,01 7,17-No Stand (exc auth veh),,,
8472916959,615UXV,MN,PAS,12/20/2016,20,PICK,NISSA,T,0,0,0,20170188,44,44,44,362566,T201,K,1058A,,BX,I,N,Elliot Pl,70ft E/of Jerome Ave,0,408,d,,YYYYY,0800A,0600P,WHITE,,0,,0,61 2,20A-No Parking (Non-COM),,,
8348511635,ALUCIANO,NY,SRF,08/20/2016,74,SUBN,JEEP,T,5580,6230,6330,20170108,78,78,78,349483,T302,D,0142P,,K,F,493,5th Ave,,0,408,j2,,,,,WH,,2011,,0,56 3,74-Missing Display Plate,,,
5093134818,BXG4502,NY,PAS,08/20/2016,7,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,1018A,,QN,,,NORTHERN BLVD (E/B),@ 114TH ST,0,1111,D,T,,,,GY,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
7757178010,HEH6335,NY,PAS,12/16/2016,38,4DSD,BMW,T,28990,14810,14890,20180801,112,112,112,363084,T402,C,1005A,,Q,O,7042,Austin St,,0,408,h1,,Y,0900A,1000P,WH,,2013,,0,05 4,38-Failure to Display Muni Rec,,,
7640784608,GUG6905,NY,PAS,08/29/2016,38,SUBN,TOYOT,T,55590,18140,18290,20160914,103,103,103,355250,T402,A,0909A,,Q,F,90-07,Merrick Blvd,,0,408,h1,,Y,0900A,0700P,BK,,2014,,0,19 4,38-Failure to Display Muni Rec,,,
